ID	Waveform	Period	Phase	Nadir	Mean	Std_Dev	MaxLoc	MinLoc	Max	Min	Max_Amp	FC	IQR_FC	Tau	P	BF
4704	cosine	24.0	0.0	4.0	201.80025732306316	38.087890924951225	86.0	92.0	258.068299696	122.018940452	136.049359244	2.11498558125	1.31859546386	0.16576862763845066	0.12821813932553655	8.462397195485412
4705	cosine	24.0	8.0	12.0	277.855869251548	56.488681675861734	56.0	76.0	391.707727316	183.856247151	207.851480165	2.13051083869	1.41212063537	0.23444639054072441	0.05424431461757581	3.5801247647600034
4706	cosine	24.0	18.0	20.0	4.779625402666148	0.13716564044661822	62.0	48.0	5.40112014627	4.74157110792	0.659549038345	1.13909926126	1.0	0.28430101594818996	0.025807614102728707	1.7033025307800946
4707	cosine	24.0	12.0	4.0	23.371368405356304	5.202238778975877	66.0	50.0	38.4497639957	16.5710491307	21.878714865	2.32029750757	1.31625584633	0.5588839656342321	6.508730039328347e-05	0.004295761825956709
4708	cosine	24.0	22.0	14.0	4075.3532774527994	532.7599469562164	92.0	66.0	5528.98480987	3306.39414598	2222.5906639	1.67220983518	1.1968474336	0.345625610326433	0.00898688283532294	0.593134267131314
4709	cosine	24.0	22.0	18.0	94.27751535938692	49.44189578136548	56.0	90.0	173.510634525	19.2059194601	154.304715065	9.03422691558	2.56042266551	0.683897484262942	1.4206382412712434e-06	9.376212392390207e-05
4710	cosine	24.0	14.0	22.0	984.2891893798824	161.2857430783867	66.0	92.0	1293.13294551	644.766880116	648.366065397	2.00558214975	1.26608947525	0.3764068283741299	0.004984729522437606	0.328992148480882
4711	cosine	24.0	4.0	20.0	30.425533142017343	7.14788632332717	80.0	92.0	51.9288581023	15.5044802924	36.4243778099	3.34928079645	1.24498138694	0.3926929429304807	0.0035899625406177324	0.23693752768077034
4712	cosine	24.0	16.0	20.0	22.15778623951896	10.520008231621368	84.0	92.0	45.346834804	9.90437435034	35.4424604536	4.57846535278	1.81111579309	0.5221152836846116	0.00017550987370134027	0.011583651664288458
4713	cosine	24.0	12.0	10.0	10.624257799824587	4.178151711954096	66.0	92.0	27.0034008817	7.43117520659	19.5722256751	3.63379951771	1.5064792371	0.36166301468825185	0.006644101106891866	0.4385106730548632
4714	cosine	24.0	6.0	8.0	4.769301958248204	0.13299248616790227	78.0	48.0	5.40711151578	4.74157110792	0.665540407855	1.14036284445	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173
4715	cosine	24.0	22.0	16.0	1351.3116083806967	234.6059555611735	70.0	66.0	1763.33328105	1013.02339541	750.30988564	1.74066392646	1.33391199223	0.7647885845521071	8.215627152020763e-08	5.422313920333703e-06
4716	cosine	24.0	20.0	8.0	602.5757102333183	60.717963968923165	52.0	80.0	743.455138244	498.137376207	245.317762037	1.49247009711	1.18373146105	0.44407332798680527	0.0011823697179425112	0.07803640138420574
4717	cosine	24.0	18.0	0.0	50.06063872668716	9.63889830947153	84.0	56.0	70.4962690575	33.6969267837	36.7993422737	2.09206820283	1.22455201739	0.5488783448473143	8.576533216751751e-05	0.005660511923056156
4718	cosine	24.0	16.0	18.0	9.392860396116527	1.265836611420176	64.0	74.0	13.2848801317	7.73799040022	5.54688973149	1.71683853877	1.05006759685	0.4000686047513834	0.003082483954591329	0.20344394100302773
4719	cosine	24.0	20.0	12.0	243.1843978172482	37.00386740962436	72.0	90.0	330.92654305	176.410148744	154.516394306	1.87589288602	1.20716268803	0.477970249399037	0.0005335862933687392	0.035216695362336785
4720	cosine	24.0	6.0	8.0	4.744741557461993	0.01520494185220385	78.0	48.0	4.81766189691	4.74157110792	0.076090788986	1.01604758998	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173
4721	cosine	24.0	18.0	8.0	1162.3447874752205	148.7279975961282	92.0	56.0	1637.4078104	855.269808885	782.138001513	1.91449270556	1.13485261804	0.42649653023298684	0.0017512711041257122	0.115583892872297
4722	cosine	24.0	6.0	2.0	4.822532214172585	0.2365535375025798	60.0	48.0	5.933611951	4.74157110792	1.19204084308	1.25140208086	1.00313919597	0.48991179667469875	0.00039834309607114865	0.02629064434069581
4723	cosine	24.0	0.0	18.0	5.894763308527296	1.4477333295753883	74.0	88.0	12.3721749427	4.95058254034	7.42159240237	2.49913517084	1.15403380386	0.3867934644897182	0.004048549572026775	0.26720427175376715
4724	cosine	24.0	4.0	8.0	20.94976279107402	2.313385150942351	76.0	56.0	29.497247695	18.9809816039	10.516266091	1.5540422677	1.04460663111	0.3926929429304807	0.0035899625406177324	0.23693752768077034
4725	cosine	24.0	10.0	6.0	218.5836641258038	62.652277399432414	82.0	60.0	344.03767511	143.191165034	200.846510076	2.40264596652	1.7524797818	0.1538554437923504	0.1461025192525654	9.642766270669316
4726	cosine	24.0	4.0	6.0	566.7773360352439	80.41703016971842	92.0	80.0	761.174164519	419.214120049	341.96004447	1.81571690483	1.19211875894	0.4236309372982628	0.0018647196863375262	0.12307149929827674
4727	cosine	24.0	22.0	2.0	115.73105035858721	14.991919436989264	94.0	52.0	155.270243345	87.4554645301	67.8147788148	1.77542071475	1.12385403747	0.5000540745148393	0.0003092403561969335	0.02040986350899761
4728	cosine	24.0	6.0	8.0	4.790818782395732	0.2361835496961949	78.0	48.0	5.92351529532	4.74157110792	1.1819441874	1.24927269053	1.0	0.2807392479180795	0.027306332066795717	1.8022179164085173
4729	cosine	24.0	10.0	12.0	120.20319484985684	23.45893316025192	80.0	74.0	177.465348131	86.2816723703	91.1836757609	2.05681395893	1.2214111195	0.37942596992800925	0.004694491835707916	0.3098364611567225
4730	cosine	24.0	20.0	18.0	884.4163812982703	158.34056690256176	92.0	56.0	1296.98307733	487.1321666	809.850910731	2.66248703382	1.15931552985	0.2878718795329364	0.024374796195956446	1.6087365489331253
4731	cosine	24.0	8.0	4.0	563.5500059601103	73.9372777949564	64.0	94.0	680.698689681	406.571064748	274.127624933	1.67424282912	1.23842833308	0.48811365803508344	0.0004164348470729981	0.027484699906817876
4732	cosine	24.0	16.0	22.0	24.988433792376828	3.648623895243592	88.0	70.0	33.2419392061	17.9655985491	15.2763406569	1.85031069882	1.13779148811	0.4412241833954464	0.001261257819012709	0.08324301605483879
4733	cosine	24.0	2.0	10.0	7.757649977452814	1.111200574629545	64.0	62.0	11.5750572301	5.52409156879	6.05096566129	2.09537750885	1.06411330376	0.26154605694066657	0.03668290960514206	2.421072033939376
4734	cosine	24.0	2.0	4.0	1133.5298585765083	142.5540166729369	56.0	76.0	1425.72136712	858.499306493	567.222060628	1.66071347564	1.17080265646	0.14366614395332392	0.16267072585061332	10.73626790614048
4735	cosine	24.0	20.0	8.0	157.39783997734187	25.539712368249482	64.0	58.0	197.392871604	97.6346243995	99.758247204	2.02175071413	1.23531488015	0.6765117376109446	1.8159234015060276e-06	0.00011985094449939781
4736	cosine	24.0	16.0	14.0	728.060578227331	64.33910650622114	64.0	86.0	857.814756917	606.179681973	251.635074945	1.41511631358	1.12085165716	0.32477853075510776	0.013093115992743426	0.8641456555210661
4737	cosine	24.0	16.0	20.0	8293.261816891552	512.6229585748947	80.0	48.0	9203.2932166	7287.82929258	1915.46392402	1.2628305147	1.11297622346	0.27626605075640903	0.029290717473481	1.9331873532497459
4738	cosine	24.0	12.0	18.0	90.25284053155605	11.644191067602032	84.0	92.0	105.323896512	52.4531777935	52.8707187183	2.00796025984	1.11853221728	0.6300746745781969	8.034481420743386e-06	0.0005302757737690636
4739	cosine	24.0	14.0	8.0	819.1122433172249	465.18336731145104	62.0	56.0	1775.13287713	229.334153603	1545.79872353	7.74037730205	2.70035489267	0.8571946154145236	2.2005380115565326e-09	1.4523550876273115e-07
4740	cosine	24.0	22.0	6.0	7.911716945949112	0.6923977177130638	82.0	58.0	10.416585165	7.09691333687	3.31967182816	1.4677627682	1.04628608566	0.38533731779422586	0.004169520761864938	0.2751883702830859
4741	cosine	24.0	4.0	8.0	68.25710152892616	12.28063573933615	92.0	76.0	91.1328825077	41.6554508879	49.4774316198	2.18777808342	1.18825814744	0.2091915677293215	0.0760535074706188	5.019531493060841
4742	cosine	24.0	20.0	18.0	69.18806076821586	4.811500560905721	92.0	66.0	82.8181148151	61.0334065746	21.7847082405	1.35693089184	1.05186065568	0.1959605746613319	0.08987112896757954	5.931494511860249
4743	cosine	24.0	14.0	8.0	7.771522076520732	0.4702517715411493	86.0	84.0	9.10594716218	6.96905545509	2.1368917071	1.30662572868	1.03813799367	0.2490992899495197	0.04406574993045694	2.908339495410158
4744	cosine	24.0	20.0	22.0	9624.271005543724	582.0512890080962	64.0	54.0	10728.9975617	8522.10135766	2206.89620406	1.25896150626	1.0940896346	0.49352772856120186	0.0003641494890383537	0.024033866276531344
4745	cosine	24.0	16.0	22.0	5329.477820067975	413.2801440009779	52.0	94.0	6023.10901268	4305.98561074	1717.12340194	1.39877592662	1.09734941889	0.27626605075640903	0.029290717473481	1.9331873532497459
4746	cosine	24.0	12.0	8.0	5611.91308389389	579.2612116076592	84.0	56.0	6699.94914179	4140.30359803	2559.64554377	1.61822653416	1.1503442508	0.517452969609389	0.00019818361191441193	0.013080118386351187
4747	cosine	24.0	4.0	2.0	183.97877815009397	29.114303030185756	94.0	50.0	259.915364612	141.866008113	118.0493565	1.8321186877	1.26066068434	0.27628104606408443	0.02928387041000692	1.9327354470604567
4748	cosine	24.0	10.0	8.0	213.83658354539025	35.52694792722064	76.0	72.0	292.595996514	157.018571939	135.577424575	1.86344833545	1.28842982733	0.4678359046685163	0.0006804648061914029	0.04491067720863259
4749	cosine	24.0	16.0	18.0	123.85994896065726	24.57757361795152	84.0	90.0	166.028829208	75.7940373439	90.2347918638	2.19052626072	1.32492181338	0.5065742255523709	0.0002621592340258946	0.017302509445709043
4750	cosine	24.0	18.0	14.0	263.11999730242206	66.22896079181568	68.0	62.0	455.930071629	161.554430628	294.375641	2.82214526618	1.31349982527	0.7450155833167064	1.6947904918233549e-07	1.1185617246034142e-05
4751	cosine	24.0	16.0	12.0	15.086951349616328	2.703103152367787	64.0	58.0	26.8783613359	11.0436861312	15.8346752047	2.43382155348	1.1186905574	0.3956282840374724	0.003379637955668793	0.22305610507414034
4752	cosine	24.0	16.0	14.0	88.80319518763899	12.952763825118662	54.0	94.0	124.091326462	70.8269135233	53.2644129384	1.75203634168	1.21599946855	0.28049054928850214	0.02741363646522646	1.8093000067049463
4753	cosine	24.0	8.0	4.0	4.768840829417404	0.11041907821830281	90.0	48.0	5.29010961373	4.74157110792	0.548538505811	1.11568707783	1.0	0.2851907851527018	0.02544415610423226	1.6793143028793291
4754	cosine	24.0	20.0	18.0	47.92128686416601	11.204338498884423	92.0	80.0	79.31537034	32.9294619688	46.3859083712	2.40864458749	1.34204167323	0.4207358239327533	0.0019860827842088013	0.13108146375778088
4755	cosine	24.0	4.0	8.0	775.7217039987667	68.91830169915563	94.0	90.0	894.733013571	640.836843701	253.89616987	1.39619471378	1.14482104437	0.47343354801899074	0.0005952777123053525	0.03928832901215326
4756	cosine	24.0	0.0	22.0	7.2950717969769086	0.9728999867064269	52.0	92.0	10.0512775996	5.29480969475	4.75646790485	1.89832650823	1.03854137313	0.2689135515023755	0.032811789040382046	2.165578076665215
4757	cosine	24.0	12.0	18.0	7.970966244444249	1.8799097835383436	54.0	94.0	12.3828427237	5.01749243925	7.36535028446	2.46793450586	1.37345974844	0.27840508876711023	0.028327345676766758	1.869604814666606
4758	cosine	24.0	14.0	0.0	743.4933893293446	59.87971776400403	88.0	50.0	846.928692227	624.325239225	222.603453003	1.35655046283	1.10270996673	0.6004508067792769	1.972347693441865e-05	0.0013017494776716308
4759	cosine	24.0	8.0	6.0	106.81260044185302	26.839686344615668	52.0	94.0	142.519298094	29.5561731203	112.963124974	4.82198075894	1.13789584849	0.16576862763845066	0.12821813932553655	8.462397195485412
4760	cosine	24.0	20.0	14.0	1464.6659448283963	141.26073184953324	92.0	62.0	1755.95517841	1291.69185239	464.263326023	1.35942266351	1.17125341314	0.38972958797152246	0.003814138536926233	0.2517331434371314
4761	cosine	24.0	14.0	12.0	633.5365617282044	72.97540374180338	90.0	84.0	836.461899369	512.986894469	323.4750049	1.63057167422	1.18912116947	0.273092480478884	0.030770024034279506	2.0308215862624475
4762	cosine	24.0	22.0	0.0	4.75507090445736	0.04400544269323709	94.0	48.0	4.95821883317	4.74157110792	0.216647725244	1.04569112649	1.0	0.400151567503127	0.003077163162533693	0.20309276872722373
4763	cosine	24.0	8.0	14.0	219.85859027857202	41.72161329796684	92.0	66.0	332.202084101	157.89501021	174.307073891	2.10394289002	1.21074176659	0.3296902366978937	0.01200202793833976	0.7921338439304242
4764	cosine	24.0	12.0	6.0	682.886304144089	84.81956461067705	62.0	68.0	863.797352451	532.688481768	331.108870682	1.62158068367	1.19890590224	0.3883018343330748	0.003926562060915238	0.2591530960204057
4765	cosine	24.0	4.0	6.0	695.5753658037556	98.64594341854992	52.0	88.0	954.606074907	511.726132536	442.879942371	1.86546282125	1.16233575222	0.26154605694066657	0.03668290960514206	2.421072033939376
4766	cosine	24.0	4.0	20.0	301.3008842414029	58.491221108829	78.0	68.0	395.577657211	193.30175065	202.275906561	2.04642563185	1.40551735298	0.6422548132040572	5.49074625691864e-06	0.00036238925295663027
4767	cosine	24.0	8.0	10.0	67.68158855681035	15.461817640083458	80.0	62.0	110.761821761	38.2753173362	72.4865044246	2.89381850941	1.28594840217	0.3352210025577558	0.010868624632020605	0.7173292257133599
4768	cosine	24.0	0.0	14.0	90.16614220394945	28.604336701364726	92.0	62.0	155.476370393	42.7382396506	112.738130743	3.6378749257	1.54001115952	0.6593907632729482	3.1778245889978642e-06	0.00020973642287385903
4769	cosine	24.0	12.0	4.0	1907.6492263173147	223.89922641626046	80.0	56.0	2480.34440537	1463.24528717	1017.09911819	1.69509816783	1.15794986178	0.22141578139654702	0.06478297149498662	4.275676118669117
4771	cosine	24.0	12.0	10.0	5.427233109242544	0.9936366241491218	62.0	58.0	9.27591967825	4.77665619298	4.49926348527	1.94192742862	1.12479413928	0.20260610044699526	0.0827141103030547	5.4591312800016105
4772	cosine	24.0	18.0	20.0	5.358262110818007	0.546749684280085	90.0	92.0	7.40599170962	4.90535447189	2.50063723773	1.50977707158	1.03396649298	0.2994869159918469	0.020167975642980163	1.3310863924366907
4773	cosine	24.0	8.0	4.0	184.1003479037744	41.97398455985604	80.0	76.0	257.512220451	94.5831364334	162.929084018	2.72260183117	1.48669873452	0.40003299793852704	0.0030847701270604547	0.20359482838599002
4774	cosine	24.0	8.0	18.0	2093.795213096964	225.16859436747174	56.0	76.0	2463.90867875	1701.30245964	762.606219118	1.44824846681	1.19200761709	0.458753438002898	0.0008429158824009362	0.05563244823846179
4775	cosine	24.0	20.0	12.0	341.2281512200046	53.80420547377169	68.0	58.0	431.657737777	233.508154488	198.149583289	1.84857671769	1.2448050213	0.5761943181316399	3.996081409096288e-05	0.00263741373000355
4776	cosine	24.0	12.0	20.0	228.4944875083692	58.142789335036724	66.0	90.0	337.346787093	93.2937537321	244.053033361	3.61596327297	1.36354198284	0.26057195278564604	0.03722162304887712	2.45662712122589
4777	cosine	24.0	10.0	8.0	261.853171446737	29.46781891700579	84.0	92.0	329.982032985	190.981099265	139.000933721	1.72782560293	1.0949573711	0.3204860134343379	0.014115833190008366	0.9316449905405522
4778	cosine	24.0	12.0	8.0	11.279694802714333	3.2246327911254644	66.0	48.0	23.3276046624	9.4068495774	13.920755085	2.47985305499	1.07578250198	0.27107863906271257	0.03174043341798899	2.094868605587273
4779	cosine	24.0	12.0	8.0	79.05570012138242	9.956151479706298	60.0	62.0	106.422766908	60.836939871	45.5858270372	1.74931163753	1.13932541794	0.2930579881759055	0.022413223470489428	1.4792727490523023
4780	cosine	24.0	6.0	4.0	5.224122373442358	0.8107500074009211	78.0	92.0	8.67176122773	4.80293957787	3.86882164987	1.80551120562	1.04332832636	0.19523860588528633	0.09067556890797257	5.984587547926189
4781	cosine	24.0	16.0	8.0	4.77578457950415	0.16273432553666636	64.0	48.0	5.55620626557	4.74157110792	0.814635157645	1.17180701061	1.0	0.3817393182044485	0.0044824059709066425	0.29583879407983843
4782	cosine	24.0	2.0	18.0	868.867712982003	115.61435600767247	92.0	62.0	1119.59261296	692.515949843	427.076663113	1.61670299898	1.26907593011	0.3382718739365089	0.01028420398543131	0.6787574630384664
4783	cosine	24.0	18.0	20.0	13.888869390612236	3.2778520222345473	82.0	92.0	19.8303898117	6.75205590426	13.0783339074	2.93694099884	1.31823615709	0.1845332561108567	0.10323755908592297	6.813678899670916
4784	cosine	24.0	20.0	0.0	159.77731613585416	19.69698435577459	76.0	72.0	201.034944082	118.523686527	82.5112575549	1.69615837958	1.1620522915	0.37942596992800925	0.004694491835707916	0.3098364611567225
4785	cosine	24.0	8.0	20.0	383.88810997920433	52.860694184441925	80.0	92.0	455.53111224	259.161297059	196.369815181	1.75771273493	1.23577455648	0.5908744281477326	2.6146465280359888e-05	0.0017256667085037527
4786	cosine	24.0	14.0	20.0	11.21822009372435	1.6109422467457217	84.0	92.0	14.5253505431	8.40128090019	6.12406964295	1.72894475446	1.23692359184	0.24266181892566493	0.04832997111083769	3.1897780933152875
4787	cosine	24.0	20.0	2.0	75.31865820975048	14.755752600428474	92.0	50.0	121.150829207	49.3663512165	71.7844779901	2.45411755621	1.18139423928	0.3971017650559018	0.0032782919758639786	0.21636727040702258
4788	cosine	24.0	20.0	18.0	317.7440867897742	43.61121996334544	92.0	90.0	405.074294224	224.535318281	180.538975943	1.80405602702	1.22554055409	0.40597316344388473	0.002723822944538488	0.17977231433954022
4789	cosine	24.0	14.0	20.0	4323.688411062878	504.9208275139815	60.0	94.0	5164.03190295	3150.01253068	2014.01937226	1.63936868588	1.16239374393	0.36766942261464386	0.005916759090679335	0.39050609998483615
4790	cosine	24.0	8.0	10.0	3264.199476435031	685.7070782428192	94.0	90.0	5312.25105252	1948.33595739	3363.91509513	2.72655803142	1.32058662852	0.2173410895704131	0.0683859475317161	4.5134725370932625
4791	cosine	24.0	8.0	6.0	4.815268471177135	0.13579035860419614	94.0	92.0	5.46269246553	4.74725279809	0.715439667436	1.15070603944	1.00318550202	0.24681106781724876	0.04554533424377086	3.0059920600888765
4792	cosine	24.0	16.0	14.0	87.30918142349704	17.756795536917426	66.0	76.0	119.344035437	58.386772349	60.9572630881	2.04402522413	1.30328048123	0.2952532097773707	0.02162395005989455	1.4271807039530404
4793	cosine	24.0	8.0	4.0	117.95878245985956	20.65983394852416	82.0	52.0	159.650511098	79.4990557081	80.1514553895	2.00820638277	1.18130881294	0.42205316296266615	0.0019299973647081317	0.1273798260707367
4794	cosine	24.0	16.0	22.0	1727.3195525337123	416.21697149284665	62.0	70.0	2619.53670055	982.31530376	1637.22139679	2.66669641664	1.41428523141	0.6471288023133214	4.706118579279067e-06	0.00031060382623241843
4795	cosine	24.0	14.0	0.0	275.60748034673685	24.644825924386712	62.0	68.0	320.42842069	235.055653307	85.3727673827	1.36320235732	1.16114879903	0.27628104606408443	0.02928387041000692	1.9327354470604567
4796	cosine	24.0	2.0	8.0	235.31623667744327	49.7171589641172	92.0	60.0	328.395322366	163.649216829	164.746105537	2.00670268229	1.50684057266	0.617713856753625	1.1742963978458264e-05	0.0007750356225782454
4797	cosine	24.0	6.0	4.0	454.873231856932	96.86095349430104	80.0	94.0	695.02915041	297.543295273	397.485855136	2.33589249515	1.31735765502	0.3941609590514271	0.003483349956988493	0.22990109716124055
4798	cosine	24.0	16.0	14.0	4.746385089068476	0.020643926314574807	88.0	48.0	4.84467140436	4.74157110792	0.103100296441	1.02174391021	1.0	0.23764368207973544	0.051877870752489535	3.4239394696643095
4799	cosine	24.0	8.0	4.0	5.137305974852949	0.5341278030107569	80.0	76.0	7.24648677359	4.80256635175	2.44392042184	1.50887801289	1.05630048938	0.21653162273736784	0.06911977279696901	4.561905004599955
4800	cosine	24.0	20.0	14.0	140.05192679902802	20.804689638446042	94.0	62.0	202.962351864	106.533502026	96.4288498381	1.90515047384	1.17970358958	0.458753438002898	0.0008429158824009362	0.05563244823846179
4801	cosine	24.0	12.0	20.0	317.7853856050477	75.24696129577848	60.0	92.0	415.030737616	144.981206669	270.049530947	2.86265197504	1.30376332665	0.23855178776150696	0.051220920739073736	3.3805807687788665
4803	cosine	24.0	20.0	14.0	76.34609699649167	17.347452138022373	78.0	62.0	105.901229867	44.2853926963	61.6158371704	2.39133545892	1.32693072679	0.5027937680511761	0.00028857245716387003	0.019045782172815422
4804	cosine	24.0	20.0	14.0	110.30954003993865	34.82059689945005	92.0	58.0	219.514135105	68.4076194918	151.106515613	3.20891352069	1.44299299267	0.40003299793852704	0.0030847701270604547	0.20359482838599002
4805	cosine	24.0	22.0	0.0	92.12638522425232	18.089134851886747	92.0	52.0	146.146821475	60.0803620368	86.0664594385	2.43252231712	1.0609020938	0.15840113307674175	0.139090076569109	9.179945053561193
4806	cosine	24.0	18.0	10.0	20.040784662699345	2.966110913877667	78.0	62.0	30.6753481185	13.0014277188	17.6739203998	2.35938304486	1.04867408907	0.26057195278564604	0.03722162304887712	2.45662712122589
4807	cosine	24.0	14.0	10.0	14041.906831450338	1052.7329120567194	86.0	76.0	16021.1473679	12173.0986069	3848.04876103	1.31611086752	1.12761171348	0.4235792087508695	0.0018668276420146345	0.12321062437296589
4808	cosine	24.0	18.0	8.0	86.88569243909508	8.97592043790751	62.0	80.0	108.606116244	70.0682043212	38.5379119226	1.55000570224	1.08249030703	0.40003299793852704	0.0030847701270604547	0.20359482838599002
4809	cosine	24.0	12.0	6.0	8.334221117144603	0.5245705162652335	66.0	56.0	10.0301680031	6.88181023749	3.14835776561	1.45748976751	1.05142151403	0.24177284024512205	0.04894394450731348	3.2303003374826895
4810	cosine	24.0	20.0	16.0	4796.730026049565	498.0499034725698	92.0	62.0	6179.15741962	4163.09364818	2016.06377144	1.484270579	1.17552853979	0.43097503917999813	0.0015864974022480707	0.10470882854837266
4811	cosine	24.0	8.0	14.0	17502.977083908438	3078.191710121778	56.0	92.0	22225.3556865	12282.931401	9942.42428546	1.80945044476	1.3471739482	0.5441323567179833	9.760408395519956e-05	0.006441869541043171
4812	cosine	24.0	18.0	16.0	1182.5855608701108	169.2077448372849	80.0	76.0	1613.41159919	837.99229333	775.419305864	1.92532987718	1.10125170737	0.28575412396625893	0.025216264125159486	1.6642734322605262
4813	cosine	24.0	16.0	14.0	142.32931507013697	29.183863178012732	90.0	76.0	202.045330176	80.2826529841	121.762677192	2.51667480665	1.3356741207	0.524074447354833	0.0001667261860500595	0.011003928279303927
4814	cosine	24.0	2.0	6.0	108.39803497432274	19.947974076191876	92.0	80.0	177.554627558	56.0360238677	121.51860369	3.16858005445	1.10160453799	0.544176492854384	9.748723619233001e-05	0.006434157588693781
4815	cosine	24.0	0.0	22.0	4.817144609563225	0.029184539757499958	48.0	92.0	4.87892579005	4.7591261229	0.119799667146	1.02517261868	1.00757670066	0.20997359500870416	0.07529048637923798	4.969172101029707
4816	cosine	24.0	12.0	18.0	39105.34049810262	3702.691180947563	60.0	92.0	45108.5659234	29383.0859631	15725.4799603	1.53518816846	1.16044308806	0.7015120717821106	7.83240681856425e-07	5.169388500252405e-05
4817	cosine	24.0	10.0	8.0	311.52254315653784	48.44551160512337	58.0	48.0	403.000473122	226.403275999	176.597197123	1.78001166875	1.19236128483	0.4678359046685163	0.0006804648061914029	0.04491067720863259
4818	cosine	24.0	18.0	20.0	47.1940568990694	11.604946407679996	66.0	92.0	72.8896773542	24.5957602634	48.2939170908	2.96350576577	1.25612292032	0.3469225214884106	0.008773600268086433	0.5790576176937046
4819	cosine	24.0	14.0	12.0	274.64610274775845	40.590700324963	94.0	66.0	385.340348219	215.654856542	169.685491677	1.78683825812	1.192181042	0.224708584132122	0.06198051021301793	4.090713674059184
4820	cosine	24.0	20.0	12.0	3498.4577650825618	277.3790910390558	92.0	56.0	4134.97283858	3010.46445098	1124.50838761	1.37353318929	1.06753155674	0.2500152073779578	0.04348447833076625	2.8699755698305722
4821	cosine	24.0	4.0	18.0	104.75050867013933	25.3103317032862	76.0	64.0	145.3628884	67.5036160787	77.8592723216	2.15340891117	1.66879014594	0.47343354801899074	0.0005952777123053525	0.03928832901215326
4822	cosine	24.0	20.0	6.0	552.0287318412578	57.45965708551439	92.0	54.0	706.320288256	442.699952217	263.620336039	1.59548309124	1.14097334379	0.6374011242825944	6.395283351575014e-06	0.00042208870120395096
4823	cosine	24.0	10.0	8.0	6.879439616339595	1.3473409735447675	52.0	94.0	9.7975473269	4.89291935648	4.90462797043	2.00239297096	1.30936568791	0.2173410895704131	0.0683859475317161	4.5134725370932625
4824	cosine	24.0	20.0	14.0	5.412599785605232	1.3960944445678245	92.0	76.0	11.8117003497	4.81082781901	7.00087253066	2.45523240366	1.1267328808	0.43673327297875886	0.0013954236360342212	0.09209795997825859
4825	cosine	24.0	10.0	0.0	54.00268126268781	13.352173893904146	82.0	92.0	81.3801643785	23.4792854727	57.9008789057	3.46604092671	1.26149878167	0.3173972005106735	0.014893695995628085	0.9829839357114536
4826	cosine	24.0	10.0	0.0	4.744108728072173	0.012169998715622205	82.0	48.0	4.80247399155	4.74157110792	0.0609028836303	1.01284445224	1.0	0.2812664582377089	0.027080018238333583	1.7872812037300165
4827	cosine	24.0	22.0	10.0	237.22288073078767	29.624802100891422	94.0	62.0	318.050806001	179.163463742	138.887342259	1.77519902417	1.11977710845	0.37067277790634157	0.005580272880207826	0.3682980100937165
4828	cosine	24.0	22.0	4.0	212.5446712749142	39.42244868270344	70.0	58.0	276.090911655	141.268002507	134.822909148	1.9543768352	1.34748517152	0.319292392850017	0.014412173665151762	0.9512034619000163
4829	cosine	24.0	12.0	18.0	4.881420027897838	0.08626665421200305	60.0	92.0	5.23858168883	4.77979520803	0.458786480799	1.09598454763	1.00861752306	0.24177284024512205	0.04894394450731348	3.2303003374826895
4830	cosine	24.0	10.0	20.0	8668.838547919868	2487.083437116174	82.0	92.0	14928.0193785	3828.35244326	11099.6669352	3.89933257185	1.45048551708	0.8037360233810773	1.873396560244284e-08	1.2364417297612274e-06
4831	cosine	24.0	12.0	10.0	9.327550049401028	0.7661698278564774	70.0	92.0	12.0149679382	8.53577490533	3.47919303282	1.40760130995	1.05118411953	0.147617557015613	0.15610586918320085	10.302987366091257
4832	cosine	24.0	2.0	20.0	305.1936777634673	45.89536667084082	58.0	92.0	380.936103903	196.219105037	184.716998865	1.94138131366	1.20767374718	0.6691900114830938	2.3106389694662596e-06	0.00015250217198477313
4833	cosine	24.0	20.0	18.0	121.2149155521302	29.54048431166261	94.0	62.0	203.492049822	64.1409448841	139.351104937	3.1725764282	1.37227372676	0.4724051356437931	0.0006101492706621064	0.040269851863699024
4834	cosine	24.0	12.0	8.0	69.90605668676496	5.392423729812902	92.0	90.0	81.3527933307	57.3534783207	23.99931501	1.41844567605	1.07325387234	0.4146963515309288	0.002262634016117762	0.14933384506377229
4835	cosine	24.0	12.0	18.0	924.2706660425214	114.19169254093995	76.0	48.0	1165.00998136	752.22217375	412.787807612	1.54875782982	1.24091624885	0.38097538462867714	0.004551476929324292	0.30039747733540323
4836	cosine	24.0	4.0	2.0	4.7488067870426685	0.028323696784813775	52.0	48.0	4.88051369573	4.74157110792	0.138942587807	1.02930306952	1.0	0.37404337686104827	0.005222976860861549	0.34471647281686224
4837	cosine	24.0	10.0	6.0	5.850377703171545	0.6064155344374496	58.0	76.0	8.54164289295	4.8932721436	3.64837074936	1.74558917679	1.01849145918	0.3192794918866443	0.014415405628774804	0.9514167714991371
4838	cosine	24.0	10.0	2.0	4.89957599497069	0.638136204762074	58.0	48.0	7.91096058481	4.74157110792	3.16938947689	1.66842601424	1.0	0.45951769161732803	0.0008279820251961945	0.05464681366294884
